"date","actual_rv_gk","returns_test","garch_norm_static","gjr_t_static","garch_norm_roll","gjr_t_roll"
2020-01-23,2.51262015885144e-05,0.00114097661247836,9.24200730359158e-05,7.36418773350451e-05,4.5301326532757e-05,3.45746741222806e-05
2020-01-24,7.21464394762195e-05,-0.0090421609742074,9.30812974062214e-05,7.42561004991971e-05,4.23205030976843e-05,3.28256331657706e-05
2020-01-27,2.76683190238071e-05,-0.0157307116591824,9.37359648028109e-05,7.4864995719331e-05,4.78917425281169e-05,4.44295788967859e-05
2020-01-28,3.37831649051597e-05,0.010053584595046,9.43841402473416e-05,7.54686092115277e-05,6.81907353152715e-05,8.07935872910674e-05
2020-01-29,1.23552558433318e-05,-0.000866874190868394,9.5025888116689e-05,7.60669867909769e-05,7.1207616602707e-05,7.52304499908719e-05
2020-01-30,6.04583214065366e-05,0.00313435879260537,9.56612721493409e-05,7.66601738754545e-05,6.58669933808601e-05,7.02000327123145e-05
2020-01-31,9.9102137697651e-05,-0.0177058203755263,9.62903554517283e-05,7.72482154887697e-05,6.15646671581981e-05,6.54489638858335e-05
2020-02-03,4.43410382157093e-05,0.00725461389235171,9.69132005044923e-05,7.78311562641827e-05,8.67410961066958e-05,0.000110403269130152
2020-02-04,2.16071833075441e-05,0.0149804141640821,9.75298691686906e-05,7.84090404477925e-05,8.37388760380014e-05,0.000102189830511869
2020-02-05,2.23400240288724e-05,0.0112505958978537,9.8140422691941e-05,7.89819119018945e-05,9.59870838084131e-05,9.49342977827867e-05
2020-02-06,8.22224042152781e-06,0.00332567287678565,9.87449217145044e-05,7.95498141083108e-05,9.83059144935491e-05,8.81434580659313e-05
2020-02-07,1.46438115093623e-05,-0.00540085367273013,9.93434262753082e-05,8.01127901716895e-05,9.08415682068347e-05,8.18286543892273e-05
2020-02-10,1.37783191489231e-05,0.00732639780489053,9.99359958179089e-05,8.06708828227772e-05,8.64981177592296e-05,8.09399382872362e-05
2020-02-11,2.09342831969662e-05,0.00168847255323512,0.000100522689196396,8.1224134421662e-05,8.35698389793667e-05,7.53041400877774e-05
2020-02-12,3.34167400950921e-06,0.00646264646619765,0.000101103564681238,8.17725869609886e-05,7.70293439056092e-05,7.01211426422955e-05
2020-02-13,2.43352320469302e-05,-0.00163044573680238,0.000101678679965069,8.23162820691457e-05,7.40899402610537e-05,6.54039268243066e-05
2020-02-14,9.14250249559012e-06,0.00184353332043385,0.000102248092168419,8.28552610134258e-05,6.87164877949342e-05,6.16122589033036e-05
2020-02-18,1.65626452836229e-05,-0.0029199426368901,0.000102811857845387,8.33895647031573e-05,6.3633029826352e-05,5.76104701708305e-05
2020-02-19,8.29039194661353e-06,0.00470578588116455,0.00010337003298926,8.39192336928096e-05,5.99463967438895e-05,5.54635193389012e-05
2020-02-20,0.000100521540060468,-0.00381551976362815,0.00010392267303807,8.44443081850711e-05,5.71325587375573e-05,5.19868608199799e-05
2020-02-21,2.88372357734601e-05,-0.0105181030271229,0.000104469832880104,8.4964828033901e-05,5.46777798019664e-05,5.13021867259928e-05
2020-02-24,6.03217484343048e-05,-0.0335136266712232,0.000105011566859355,8.54808327475542e-05,6.16141549803071e-05,6.58036598651893e-05
2020-02-25,0.000344211533722755,-0.0302799955650561,0.000105547928780915,8.59923614915795e-05,0.000160220385324367,0.00023709965510805
2020-02-26,0.000251311878307875,-0.00377854060532201,0.000106078971916328,8.64994530917932e-05,0.000233068393287226,0.000365100042439233
2020-02-27,0.000479349972050623,-0.0441632425840791,0.000106604749008869,8.70021460372252e-05,0.000212066493600951,0.00033622395525943
2020-02-28,0.000575831012475013,-0.00823834044436189,0.000107125312278795,8.75004784830409e-05,0.000381328132294472,0.000623203445341802
2020-03-02,0.000601869575647313,0.04603922900611,0.000107640713428521,8.79944882534372e-05,0.000348704647147645,0.000579580677171954
2020-03-03,0.00101221436288803,-0.0281078961210759,0.000108151003647761,8.84842128445132e-05,0.000512022884168118,0.000534480160140313
2020-03-04,0.000202553184197998,0.0422025907744912,0.000108656233618611,8.89696894271162e-05,0.000539659851727679,0.00061772425325341
2020-03-05,0.000263027824972664,-0.0339220770468885,0.000109156453520583,8.94509548496636e-05,0.000651767345543846,0.000567279256348417
2020-03-06,0.000396448479736875,-0.0170538520003701,0.000109651713035587,8.99280456409387e-05,0.000698902562320229,0.000707403345378034
2020-03-09,0.000393924493083828,-0.075969697477451,0.000110142061352867,9.04009980128642e-05,0.000656965238184734,0.000693569712561414
2020-03-10,0.00117529867615741,0.0493963062815614,0.000110627547173886,9.08698478632504e-05,0.0011625839691033,0.00159109409465206
2020-03-11,0.000562153348749023,-0.048868445131274,0.000111108218717164,9.133463077852e-05,0.00127903499636517,0.00145324170514143
2020-03-12,0.00117696665324145,-0.0951126809783366,0.000111584123723065,9.17953820364089e-05,0.00137835063827249,0.00172456657836076
2020-03-13,0.00244276975030184,0.0928712497297184,0.000112055309458542,9.22521366086441e-05,0.00215520706714099,0.00310736224074554
2020-03-16,0.00174642878385372,-0.119840552403934,0.000112521822721826,9.27049291635981e-05,0.00279176607132162,0.00284354123126197
2020-03-17,0.00221267168023064,0.0599548497440243,0.000112983709847081,9.31537940689201e-05,0.003926354395559,0.00513919531330099
2020-03-18,0.002577291993128,-0.0518307627291579,0.000113441016709,9.35987653941449e-05,0.00391953405415023,0.00460530678101493
2020-03-19,0.00187529485734326,0.00470780804058557,0.000113893788727364,9.40398769132782e-05,0.00373086496427033,0.00464152304979298
2020-03-20,0.00108882786039225,-0.0433595123084619,0.000114342070871554,9.44771621073608e-05,0.00333497360470389,0.00420137531590546
2020-03-23,0.000960764995411836,-0.0292938678218044,0.000114785907665015,9.49106541670096e-05,0.0031691385556883,0.00413388753484335
2020-03-24,0.000251983530751243,0.0938277397622755,0.000115225343189678,9.53403859949366e-05,0.00291321041494699,0.00389703334825046
2020-03-25,0.00214847261871372,0.011535011448222,0.000115660421090342,9.57663902084464e-05,0.00348468124467941,0.00354557151276834
2020-03-26,0.000434427074978044,0.0624141633038768,0.000116091184579004,9.61886991419123e-05,0.00311201379268718,0.00321536341249848
2020-03-27,0.000684998291039952,-0.0336873525622525,0.000116517676439155,9.66073448492298e-05,0.00316160792492947,0.00292052359493228
2020-03-30,0.000295536763659996,0.0335160094837001,0.000116939939030024,9.702235910625e-05,0.00293307509722084,0.00284581910865069
2020-03-31,0.000311417577848658,-0.0160127219145556,0.000117358014290792,9.74337734131916e-05,0.00272574011532353,0.00258289289198837
2020-04-01,0.000411026484756703,-0.0441424303316654,0.000117771943744751,9.78416189970312e-05,0.00245177425648974,0.00238762944291806
2020-04-02,0.000191269456425206,0.0228293472348715,0.000118181768503434,9.82459268138741e-05,0.00238632167569992,0.00250244400069152
2020-04-03,0.000447319608695095,-0.0151371251249495,0.000118587529270692,9.86467275513037e-05,0.00217485736018879,0.00227064615378324
2020-04-06,0.000348683434402956,0.0703313186527506,0.00011898926634674,9.90440516307104e-05,0.00196210051095276,0.00209989786791184
2020-04-07,0.000338729111973107,-0.00160305278443118,0.000119387019632163,9.94379292096012e-05,0.00224378200030444,0.00191036423585147
2020-04-08,0.000424819183558582,0.0340564528796303,0.00011978082863187,9.98283901838883e-05,0.00199836092447953,0.00173247975865106
2020-04-09,0.000194687879636865,0.0144874101533765,0.000120170732459028,0.000100215464190158,0.00189338182786884,0.0015726811094868
2020-04-13,0.000226242172180932,-0.0101046608226074,0.000120556769838938,0.000100599180607922,0.00170531393514135,0.00142496485231829
2020-04-14,5.54214180029904e-05,0.030572589146256,0.000120938979112887,0.000100979568561844,0.00152614663130972,0.00130803703676718
2020-04-15,9.76690290432356e-05,-0.0220304385294158,0.000121317398241954,0.000101356656923954,0.00145290182647528,0.00118696475075586
2020-04-16,0.000114713992901147,0.00581668946216451,0.000121692064810779,0.000101730474315835,0.00134372070967381,0.0011596439786449
2020-04-17,9.45370842933301e-05,0.0267935948482234,0.000122063016031298,0.000102101049110802,0.00119614978268531,0.00104835607302662
2020-04-20,0.000121388464145579,-0.0178810480340147,0.000122430288746438,0.000102468409436049,0.00113754068272807,0.000950611080156971
2020-04-21,0.000106777388149061,-0.0306747956940634,0.000122793919433777,0.000102832583174789,0.00104297717773006,0.000916088410439722
2020-04-22,9.16117087107073e-05,0.0229302477038438,0.000123153944209164,0.000103193597968367,0.00102707522631505,0.000996298568199256
2020-04-23,0.000153466782115371,-0.000539422119743116,0.000123510398830311,0.000103551481218359,0.000964880259048058,0.000902894633867504
2020-04-24,0.000135423891734825,0.0139180573045454,0.000123863318700341,0.000103906260088653,0.0008571426972258,0.000815625690536619
2020-04-27,4.69301073386397e-05,0.0147140698047996,0.000124212738871304,0.000104257961507509,0.000779783944920889,0.000737039401784603
2020-04-28,0.000118018184795882,-0.00524238069849892,0.00012455869404766,0.000104606612169604,0.000712249982048836,0.000665980209724496
2020-04-29,8.5990077360996e-05,0.0265839162821671,0.000124901218589727,0.000104952238538058,0.000634360157016987,0.000604923378197149
2020-04-30,7.16933257865815e-05,-0.00921244630398765,0.000125240346517088,0.000105294866846442,0.000635574987778499,0.000549506656497663
2020-05-01,6.91698293260161e-05,-0.0280590340784922,0.000125576111511977,0.000105634523100771,0.000572012328298369,0.000509957532634087
2020-05-04,9.8093264711372e-05,0.00424982759197645,0.000125908546922621,0.000105971233081474,0.000595210850119917,0.000605846552039851
2020-05-05,7.24484573473044e-05,0.00904055638579737,0.00012623768576655,0.000106305022345357,0.000527904678862864,0.00054702272667309
2020-05-06,5.80056053524088e-05,-0.0069794103903863,0.000126563560733881,0.000106635916227535,0.000476325392035977,0.000493904791563474
2020-05-07,3.8366264866556e-05,0.011504630788314,0.000126886204190561,0.000106963939843362,0.000429219552259469,0.000454458784482154
2020-05-08,3.04285775188456e-05,0.0168715386387019,0.000127205648181582,0.000107289118090333,0.000390431850689684,0.000410290346396643
2020-05-11,8.76002887914247e-05,0.000133078220911687,0.000127521924434167,0.000107611475649976,0.000376545397160281,0.000371660333422946
2020-05-12,0.000123303274981157,-0.0205003175288772,0.000127835064360917,0.000107931036989724,0.000334202839929591,0.000334136373263586
2020-05-13,0.000307983181270096,-0.017462724604228,0.000128145099062934,0.000108247826364772,0.000343524843860287,0.000380196972423998
2020-05-14,0.000307457491291826,0.0115248226950355,0.000128452059332907,0.000108561867819921,0.000339096751430282,0.000399775098837558
2020-05-15,8.98224778522388e-05,0.00392636325043827,0.000128755975658173,0.000108873185191397,0.000314674233988867,0.000361672643619891
2020-05-18,9.80306587480553e-05,0.0315011916316807,0.000129056878223744,0.000109181802108668,0.000280253891548958,0.0003265892208173
2020-05-19,7.16495696671544e-05,-0.0104843991944932,0.000129354796915304,0.00010948774199623,0.000353157382393056,0.000299562975831156
2020-05-20,2.6143268375422e-05,0.0166511002590801,0.000129649761322181,0.00010979102807539,0.000326301530292428,0.000291344586163906
2020-05-21,7.08034274756894e-05,-0.00777359640773712,0.000129941800740278,0.000110091683366025,0.000317991729310735,0.000264820197976003
2020-05-22,2.8517984443623e-05,0.00235371132648843,0.000130230944174994,0.000110389730688335,0.000290800313073247,0.000250827554175027
2020-05-26,5.58160493197236e-05,0.0122891840360801,0.000130517220344093,0.000110685192664568,0.000259029829113395,0.000226550379208504
2020-05-27,0.000227513995807664,0.0148272972159138,0.000130800657680565,0.00011097809172074,0.000245001604709361,0.000205654689741909
2020-05-28,9.85181382950727e-05,-0.00210791454607384,0.000131081284335446,0.00011126845008834,0.00024018533935024,0.000187522339569371
2020-05-29,0.000124421512079987,0.00481233582497143,0.000131359128180614,0.000111556289806012,0.000214822865706339,0.000170284393447629
2020-06-01,3.86126453152946e-05,0.00375123481353778,0.000131634216811558,0.000111841632721233,0.000193439604815109,0.000153941635821656
2020-06-02,3.55333392179516e-05,0.00821083278005341,0.00013190657755012,0.000112124500491967,0.000173707647618623,0.000139055335231995
2020-06-03,2.99667483309215e-05,0.013648979133831,0.000132176237447206,0.000112404914588313,0.000160424078459433,0.000126348887219014
2020-06-04,7.66188569413407e-05,-0.00336870223111441,0.000132443223285476,0.000112682896294129,0.00016261803525073,0.000116268684950709
2020-06-05,7.81906658892574e-05,0.0262116508183987,0.000132707561581999,0.000112958466708654,0.000146998074435921,0.00010757295559786
2020-06-08,2.73341379754433e-05,0.0120415794211692,0.000132969278590892,0.000113231646748105,0.000202354802047596,0.000103296170780246
2020-06-09,4.11575351968347e-05,-0.00779917082261161,0.000133228400305925,0.000113502457147265,0.000195007483402045,9.55608164053863e-05
2020-06-10,6.4686345962341e-05,-0.00531309107243738,0.000133484952463103,0.000113770918461059,0.000181488195697767,9.89440057565528e-05
2020-06-11,0.000213642118958346,-0.0589440592744382,0.000133738960543222,0.000114037051066113,0.000166055993333279,9.57651156894219e-05
2020-06-12,0.000549545243505585,0.0130608439632347,0.0001339904497744,0.0001143008751623,0.000513638844820324,0.000689817692966196
2020-06-15,0.000489435139206182,0.00831221704128526,0.000134239445134582,0.000114562410774272,0.00047407722019916,0.000626312886487275
2020-06-16,0.000307151833678288,0.0189623981938025,0.000134485971354023,0.000114821677752984,0.000428830270299911,0.000568849226032047
2020-06-17,3.59342542752268e-05,-0.00360029955617402,0.00013473005291774,0.000115078695777197,0.000417599633135455,0.00051749675205167
2020-06-18,2.88480297024764e-05,0.000594219882528169,0.000134971714067949,0.000115333484354974,0.000374764660006688,0.000473116016260976
2020-06-19,0.000197634116558061,-0.00564949480946297,0.000135210978806469,0.000115586062825158,0.000334861220634262,0.000430498556481681
2020-06-22,6.77316432004162e-05,0.00649509553769168,0.000135447870897107,0.000115836450358842,0.000303118259416469,0.000397825798550155
2020-06-23,3.69525300035229e-05,0.00430741956916414,0.000135682413868019,0.000116084665960824,0.000274978731421223,0.000362334277380145
2020-06-24,0.000196698809111994,-0.0258551459390646,0.000135914631014045,0.000116330728471048,0.000247870421494111,0.000330192969134114
2020-06-25,0.000150753219335788,0.0109594472678098,0.000136144545399024,0.000116574656566038,0.000292816539317072,0.000415607600099517
2020-06-26,8.65955947040149e-05,-0.024226905044786,0.000136372179858086,0.000116816468760309,0.000273123901447721,0.000378590243001187
2020-06-29,0.00010971428192182,0.0146856784331186,0.000136597556999916,0.000117056183407777,0.0003067137529911,0.000445627608064514
2020-06-30,0.000111305049580024,0.0154098757315546,0.000136820699209004,0.000117293818703152,0.000294735459833342,0.000405738794708993
2020-07-01,3.4381210663521e-05,0.00502213282086439,0.000137041628647865,0.000117529392683317,0.000286496349873394,0.000369868990908373
2020-07-02,7.88826826631603e-05,0.00454125084436408,0.000137260367259242,0.000117762923228699,0.000258581796905631,0.000337050151643474
2020-07-06,1.41294903075594e-05,0.0158817258674588,0.000137476936768284,0.000117994428064624,0.000233607973691652,0.000307231331008354
2020-07-07,6.75882377933957e-05,-0.0108185320281972,0.000137691358684705,0.000118223924762663,0.000233369098698343,0.000280334012875785
2020-07-08,5.15213039947587e-05,0.0078274619154155,0.00013790365430492,0.00011845143074197,0.000222177662978539,0.000276273063004045
2020-07-09,0.000184780389438654,-0.0056436061593611,0.000138113844714159,0.000118676963270595,0.000204934777304532,0.00025204932029349
2020-07-10,8.7273501344627e-05,0.0104662012732444,0.000138321950788563,0.000118900539466804,0.000187465731789265,0.000235804100991906
2020-07-13,0.000267015721699892,-0.00936254112778823,0.000138527993197256,0.000119122176300373,0.000178574043644451,0.000215315872694872
2020-07-14,0.000145868392818845,0.0134063707826679,0.0001387319924044,0.000119341890593878,0.000170333695816443,0.000212157700412455
2020-07-15,6.78959415685551e-05,0.00908205074092305,0.000138933968671223,0.00011955969902397,0.000170070868546922,0.00019398555039748
2020-07-16,2.11213684912065e-05,-0.00340610124553664,0.000139133942058038,0.000119775618122643,0.000160515527263921,0.000177315032778491
2020-07-17,3.74573253641474e-05,0.00284861219461741,0.000139331932426228,0.000119989664278488,0.000145854196944272,0.000164217385996546
2020-07-20,6.21334742310478e-05,0.0084069387471426,0.000139527959440224,0.000120201853737937,0.000131803531998716,0.000150042988073601
2020-07-21,3.63678608553647e-05,0.00167903734191355,0.000139722042569457,0.000120412202606494,0.00012521562921033,0.000137351542749806
2020-07-22,1.60013231569533e-05,0.00574708206873975,0.000139914201090291,0.000120620726849961,0.000113095064288944,0.000125553000333072
2020-07-23,0.00010822676861325,-0.012319859824193,0.000140104454087937,0.000120827442295648,0.000104919301467989,0.000114947858734217
2020-07-24,3.55204697744615e-05,-0.00619040005468841,0.000140292820458348,0.000121032364633576,0.000111797335572246,0.000132641833284796
2020-07-27,2.12688444881485e-05,0.0073951387950395,0.000140479318910099,0.000121235509417662,0.000105628794567859,0.000128541615280067
2020-07-28,2.70776926922163e-05,-0.00647339215229792,0.000140663967966242,0.000121436892066908,0.000100561297715987,0.000117826030226995
2020-07-29,3.10009538331864e-05,0.0124283816781501,0.000140846785966147,0.000121636527866566,9.60326684957096e-05,0.000115804997703836
2020-07-30,9.73889187666268e-05,-0.0037502519373892,0.000141027791067324,0.000121834431969299,0.000101655192718437,0.000106548020056213
2020-07-31,0.000127843738358575,0.00767050499014132,0.000141207001247224,0.000122030619396332,9.39369723173163e-05,0.000100534131564929
2020-08-03,1.38294937332428e-05,0.00718102343932614,0.000141384434305028,0.000122225105038591,9.0568100106551e-05,9.25147658785288e-05
2020-08-04,9.50479171637449e-06,0.00361193038197216,0.000141560107863411,0.000122417903657835,8.67471305995367e-05,8.52183468601495e-05
2020-08-05,4.34051969003434e-06,0.00642974305319943,0.000141734039370296,0.000122609029887775,7.97779996241813e-05,7.84658836808389e-05
2020-08-06,2.519905566229e-05,0.00642769555966427,0.000141906246100584,0.000122798498235185,7.63367341507926e-05,7.24554566260957e-05
2020-08-07,2.10693689200808e-05,0.000633029548644304,0.000142076745157873,0.000122986323081003,7.31738036544725e-05,6.70294997411365e-05
2020-08-10,3.38981486382521e-05,0.00274221829447607,0.000142245553476151,0.000123172518681422,6.67435966766962e-05,6.19090191361027e-05
2020-08-11,8.62050289459813e-05,-0.00796913215423611,0.000142412687821485,0.000123357099168975,6.14185765989994e-05,5.73003905769116e-05
2020-08-12,2.51582168785797e-05,0.0139965494902377,0.000142578164793681,0.000123540078553603,6.38090665527328e-05,6.50652968098381e-05
2020-08-13,2.50404950334963e-05,-0.00204717435049795,0.000142742000827935,0.000123721470723723,7.73419101220044e-05,6.06968086259236e-05
2020-08-14,1.19324203704439e-05,-0.000171882622768127,0.000142904212196465,0.000123901289447277,7.1227815027329e-05,5.72223494572468e-05
2020-08-17,3.01689839105314e-06,0.00270984251107875,0.000143064815010127,0.000124079548372783,6.50940342269062e-05,5.31840325449743e-05
2020-08-18,2.68633202096267e-05,0.00230338915401695,0.000143223825220014,0.000124256261030367,6.00781754748905e-05,4.95056318118172e-05
2020-08-19,2.84470917208535e-05,-0.0044043954214108,0.000143381258619043,0.000124431440832791,5.54921868450451e-05,4.61417371314344e-05
2020-08-20,3.6042810744694e-05,0.00315863276913486,0.000143537130843522,0.00012460510107647,5.35726819237075e-05,4.6966053226051e-05
2020-08-21,1.438179446434e-05,0.00344110704447642,0.0001436914573747,0.000124777254942482,5.01189117522674e-05,4.39050402718437e-05
2020-08-24,9.61404971130674e-06,0.0100437183030087,0.000143844253540311,0.000124947915497571,4.71752160091997e-05,4.1137446394118e-05
2020-08-25,1.23788954946233e-05,0.0035963511532906,0.00014399553451609,0.000125117095695134,5.3132641137886e-05,3.88874679827427e-05
2020-08-26,3.02227427856911e-05,0.010195626139484,0.000144145315327287,0.000125284808376207,4.9997209255696e-05,3.66118999977246e-05
2020-08-27,4.4906486179504e-05,0.00167304401090385,0.000144293610850151,0.000125451066270441,5.58858391382948e-05,3.48304285562643e-05
2020-08-28,1.97829980074369e-05,0.00673256535528588,0.000144440435813416,0.000125615881997064,5.15790799649252e-05,3.29039609380406e-05
2020-08-31,1.60691969562208e-05,-0.00219496271402875,0.000144585804799756,0.000125779268065843,5.16495187504749e-05,3.13367537021301e-05
2020-09-01,3.37975003696013e-05,0.00752500301661341,0.000144729732247239,0.000125941236878031,4.83717879313954e-05,3.08311510478882e-05
2020-09-02,6.83658848492549e-05,0.0153659101548076,0.00014487223245076,0.000126101800727308,4.98450708553278e-05,2.94869116060367e-05
2020-09-03,0.000395647973410529,-0.0351258437153412,0.00014501331956346,0.000126260971800719,6.88965085979995e-05,2.86391788833868e-05
2020-09-04,0.000696486998244152,-0.00813302726427489,0.000145153007598129,0.00012641876217959,0.00019653149014532,0.000237674891889997
2020-09-08,5.90888566830738e-05,-0.027756342102361,0.000145291310428602,0.000126575183840454,0.000183532441765242,0.00022852894510585
2020-09-09,0.00011687854076928,0.0201449863367746,0.000145428241791137,0.000126730248655955,0.000249167091532062,0.000342172052112073
2020-09-10,0.000224071455677064,-0.0175847965901794,0.000145563815285775,0.00012688396839575,0.00026366261690878,0.000312053550070822
2020-09-11,0.000148571484865691,0.000533072190594064,0.000145698044377694,0.000127036354727403,0.000269388210434664,0.000338618960112448
2020-09-14,5.41582292206468e-05,0.0127418290893575,0.000145830942398547,0.00012718741921727,0.000239732323985988,0.000307594269367695
2020-09-15,3.80044951338173e-05,0.00521935957768904,0.000145962522547784,0.000127337173331378,0.000229764842997725,0.000280290539142967
2020-09-16,6.30408808546482e-05,-0.00461894659621154,0.000146092797893963,0.000127485628436293,0.000207421198312982,0.000255275379966427
2020-09-17,9.20614889067793e-05,-0.00841236587640248,0.000146221781376051,0.000127632795799986,0.000187875375309022,0.000236848500558396
2020-09-18,0.000170677642807559,-0.0111825818074105,0.000146349485804704,0.000127778686592685,0.000176469233441537,0.000228856546876879
2020-09-21,0.000149551418018352,-0.0115710979308058,0.000146475923863543,0.000127923311887725,0.000172338757174748,0.000230957890135861
2020-09-22,9.82788723436145e-05,0.0105179451608137,0.000146601108110416,0.000128066682662388,0.000169716964731491,0.00023435330879352
2020-09-23,0.000134784300699495,-0.0237214550930281,0.000146725050978638,0.000128208809798736,0.000162589055787216,0.000214060258745393
2020-09-24,0.000212432017668339,0.00298745914295706,0.000146847764778233,0.000128349704084435,0.000207491290846802,0.000292046726035775
2020-09-25,0.000149956548231246,0.0159767237756141,0.000146969261697152,0.000128489376213579,0.00018603135315107,0.000266130331934535
2020-09-28,2.37420594199949e-05,0.0161105901990839,0.000147089553802486,0.000128627836787496,0.000191778560440872,0.000242970340231614
2020-09-29,3.30496356986547e-05,-0.00481266454324447,0.000147208653041665,0.000128765096315557,0.000197115784768746,0.000221935725043394
2020-09-30,0.000107992273209225,0.00825371822822074,0.00014732657124364,0.000128901165215968,0.000179338945667225,0.000207078240262479
2020-10-01,5.52183177224412e-05,0.00529290776929092,0.000147443320120064,0.00012903605381657,0.000166824374504529,0.000189298717258477
2020-10-02,8.89683924892721e-05,-0.00957765217861639,0.000147558911266452,0.000129169772355613,0.000151970412123559,0.000173170311845376
2020-10-05,2.04336306931553e-05,0.0179727086761421,0.000147673356163333,0.00012930233098254,0.000147063121667019,0.000174754199170458
2020-10-06,0.000180710294250358,-0.0139735156922267,0.00014778666617739,0.000129433739758754,0.000164166094877338,0.000160130981072199
2020-10-07,3.43668156810401e-05,0.017396754869218,0.000147898852562589,0.000129564008658382,0.000169085569403603,0.000180605543078181
2020-10-08,1.03435853785594e-05,0.00801012364249498,0.000148009926461298,0.000129693147569034,0.000181606438451805,0.000165440827779467
2020-10-09,1.4656592176118e-05,0.00879353312061526,0.000148119898905392,0.000129821166292551,0.000168477714364528,0.000151568503412004
2020-10-12,6.50596060636056e-05,0.0164158129636476,0.000148228780817348,0.00012994807454575,0.000158146525920326,0.000138981589565008
2020-10-13,2.92366612983185e-05,-0.00630691899408442,0.000148336583011335,0.000130073881961163,0.000168475887409932,0.000127736959285431
2020-10-14,6.88235370338237e-05,-0.00662314175350276,0.000148443316194281,0.000130198598087764,0.000155956733716472,0.000124561727702747
2020-10-15,6.85447758050773e-05,-0.00152775530609972,0.00014854899096694,0.000130322232391701,0.000145158349547192,0.000122392970897767
2020-10-16,4.79656241351503e-05,0.000134919557455371,0.000148653617824946,0.000130444794257005,0.000130889387773364,0.000112996344529416
2020-10-19,0.000140319656620123,-0.0163298617783181,0.000148757207159852,0.00013056629298631,0.000117590118998,0.000103891762390313
2020-10-20,7.08683718538332e-05,0.00472733407311021,0.000148859769260167,0.000130686737801556,0.000135853152791063,0.000141837458125728
2020-10-21,4.18880286277539e-05,-0.00219569992810054,0.000148961314312372,0.000130806137844689,0.000123952892682751,0.000130165208968707
2020-10-22,7.90818510109593e-05,0.00521892539639213,0.000149061852401935,0.000130924502178356,0.000112371148067073,0.000120572399093082
2020-10-23,2.8354974404907e-05,0.00344576135370311,0.000149161393514315,0.000131041839786592,0.000103779820861961,0.000110869555264401
2020-10-26,0.000199072834669855,-0.0185895162945356,0.000149259947535948,0.000131158159575499,9.46282016205119e-05,0.000102020513472942
2020-10-27,1.35170874270593e-05,-0.00302561891199893,0.000149357524255232,0.00013127347037393,0.000123927128556243,0.000153351924097101
2020-10-28,6.74466954130948e-05,-0.0352878787606048,0.000149454133363503,0.000131387780934149,0.00011286503433354,0.000142407585664017
2020-10-29,0.000264264452763516,0.0119473308942384,0.00014954978445599,0.000131501099932505,0.000235484816936125,0.000341901999211035
2020-10-30,0.000215722731115344,-0.0121295501301757,0.000149644487032772,0.000131613435970083,0.000224269764081264,0.000311464706935356
2020-11-02,0.000109304955800743,0.0123182026012718,0.000149738250499723,0.000131724797573359,0.000217072778278168,0.00030952065903683
2020-11-03,8.81057857595613e-05,0.0177992900964346,0.000149831084169443,0.000131835193194852,0.000208687922467605,0.00028221202658554
2020-11-04,0.00023183806919525,0.0220470477016834,0.000149922997262185,0.000131944631213757,0.000218104121210773,0.000257667815222283
2020-11-05,5.69657338842753e-05,0.0194601941389629,0.000150013998906772,0.000132053119936589,0.000243934562136548,0.000235468063854212
2020-11-06,5.64722572654249e-05,-0.000287715187418547,0.000150104098141498,0.000132160667597807,0.000255247131609447,0.000215264090955776
2020-11-09,0.000342966041475337,0.0116998892356872,0.000150193303915032,0.000132267282360444,0.000227874192310891,0.000196780226190188
2020-11-10,8.2008887329473e-05,-0.00139979459319106,0.000150281625087304,0.000132372972316724,0.000216840686552647,0.00018003283407166
2020-11-11,2.02072936627176e-05,0.00765185531876034,0.000150369070430385,0.000132477745488677,0.000194248185456742,0.00016525451229919
2020-11-12,8.11123653806648e-05,-0.00997853230387702,0.00015045564862936,0.000132581609828747,0.000179372294470537,0.000151379124245495
2020-11-13,3.39301842668151e-05,0.0136103354090635,0.000150541368283186,0.000132684573220396,0.000172181166371365,0.000156358462661899
2020-11-16,9.59361854779838e-06,0.0116480512400123,0.000150626237905551,0.000132786643478705,0.000172357618776526,0.000143393667148969
2020-11-17,4.55676950762484e-05,-0.00479192569809161,0.00015071026592572,0.000132887828350963,0.000167461896175098,0.000131625216677319
2020-11-18,4.49296741831817e-05,-0.011563829610944,0.000150793460689365,0.000132988135517255,0.000153194321668827,0.000125136135966537
2020-11-19,5.20988370742438e-05,0.0039464424674216,0.000150875830459403,0.00013308757259105,0.000152641843803611,0.000138409666183289
2020-11-20,8.95345064116244e-06,-0.00679256291518016,0.00015095738341681,0.000133186147119775,0.000138437480178532,0.000127024039344685
2020-11-23,5.02747535278533e-05,0.00563593061721623,0.000151038127661439,0.000133283866585387,0.00012998819064148,0.000125036941934736
2020-11-24,3.77953802425126e-05,0.0161616682734163,0.000151118071212818,0.000133380738404944,0.000119825536557344,0.000114901146631887
2020-11-25,1.09619985496314e-05,-0.00158441823752498,0.000151197222010952,0.000133476769931165,0.000133551182520328,0.000105879590935247
2020-11-27,8.48184567244892e-06,0.00239697919815418,0.000151275587917109,0.00013357196845299,0.000120762450668993,9.80615980155761e-05
2020-11-30,5.59786840504131e-05,-0.00459554864017098,0.000151353176714602,0.000133666341196133,0.000109214648193731,9.03651884057344e-05
